RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31
395059,36,"San Jose, CA",msa,CA,740667.0,742833.0,722833.0,699667.0,662500.0,637500.0,605833.0,569500.0,519167.0,474833.0,456333.0,451667.0,475667.0,499000.0,540667.0,568333.0,573333.0,560000.0,549250.0,543250.0,544750.0,523500.0,516167.0,522667.0,543667.0,567000.0,572333.0,576667.0,580000.0,571667.0,571667.0,560000.0,551000.0,514333.0,496000.0,499500.0,522833.0,539500.0,558333.0,565500.0,565500.0,542167.0,525000.0,510083.0,495083.0,472417.0,462000.0,480333.0,521333.0,558333.0,591583.0,608917.0,614417.0,600167.0,591167.0,596083.0,593417.0,590083.0,584500.0,608167.0,653167.0,695000.0,720000.0,725000.0,720000.0,711667.0,703333.0,700000.0,690000.0,673333.0,670000.0,696667.0,741833.0,766833.0,783250.0,778083.0,776417.0,760000.0,760000.0,757000.0,753667.0,731167.0,732333.0,753167.0,795667.0,832500.0,855333.0,868000.0,869667.0,854333.0,842333.0,828833.0,827167.0,802667.0,795333.0,805333.0,864167.0,905000.0,915000.0,905000.0,885000.0,878333.0,870000.0,871083.0,864417.0,856083.0,855000.0,896667.0,941667.0,985000.0,1003333.0,1006667.0,998333.0,996948.0,1028698.0,1090698.0,1139250.0,1122500.0,1165500.0,1211667.0,1296667.0,1293333.0,1286250.0,1257417.0,1239083.0,1196167.0,1185000.0,1151667.0,1121667.0,1081250.0,1073917.0,1110583.0,1154000.0,1195333.0,1210000.0,1213667.0,1171333.0,1140000.0,1118167.0,1138167.0,1139833.0,1114667.0,1133000.0,1174667.0,1233333.0,1256667.0,1250000.0,1255000.0,1246667.0,1248667.0,1260333.0,1257000.0,1261667.0,1246667.0,1263333.0,1313333.0,1366667.0,1416667.0,1449000.0,1465667.0,1459000.0,1426667.0,1435000.0,1441667.0,1470250.0,1475250.0,1511917.0,1580000.0,1650000.0,1680000.0,1652167.0,1585500.0,1523000.0,1479167.0,1455833.0,1451667.0,1405833.0,1375833.0,1337667.0,1391833.0,1461833.0,1548333.0,1581667.0,1591667.0
394902,37,"Nashville, TN",msa,TN,154133.0,157767.0,162600.0,164267.0,162600.0,158350.0,153383.0,151417.0,148333.0,149000.0,149975.0,152231.0,152214.0,153311.0,157722.0,161572.0,162138.0,157138.0,152638.0,148667.0,149500.0,148133.0,148553.0,149220.0,150570.0,153983.0,159133.0,166483.0,170617.0,167300.0,163300.0,155250.0,154583.0,153083.0,152083.0,150794.0,152294.0,156377.0,161667.0,164967.0,168967.0,162300.0,155667.0,149333.0,150167.0,151833.0,152467.0,154133.0,156467.0,164833.0,171633.0,175800.0,172550.0,168250.0,163417.0,160833.0,159023.0,157357.0,159357.0,159500.0,165583.0,171083.0,181717.0,185300.0,183633.0,175333.0,170000.0,166667.0,167200.0,165367.0,164367.0,163167.0,166500.0,173167.0,182583.0,188417.0,189417.0,183333.0,177333.0,175667.0,177133.0,178450.0,177783.0,179483.0,182933.0,192933.0,200083.0,204650.0,201650.0,199300.0,195967.0,194133.0,192000.0,193000.0,191833.0,195400.0,199733.0,211150.0,219067.0,225400.0,223983.0,221667.0,221667.0,220500.0,218833.0,217817.0,218983.0,223983.0,228333.0,235000.0,242500.0,247833.0,249500.0,248667.0,246000.0,247667.0,247333.0,246333.0,246300.0,248300.0,256300.0,262967.0,272300.0,274300.0,275900.0,267167.0,264583.0,260183.0,262917.0,262833.0,262317.0,263983.0,267050.0,277033.0,287000.0,293195.0,294228.0,287595.0,284333.0,281333.0,284667.0,283833.0,282467.0,283800.0,289633.0,295333.0,297333.0,305300.0,312750.0,318083.0,320200.0,320417.0,321750.0,316667.0,318567.0,324567.0,338583.0,353350.0,368017.0,378967.0,383967.0,385133.0,389917.0,391583.0,396342.0,392092.0,397092.0,404833.0,425967.0,445133.0,455967.0,456000.0,444583.0,434417.0,421083.0,410300.0,405300.0,398633.0,400000.0,399000.0,407333.0,415000.0,421000.0,428733.0
395194,38,"Virginia Beach, VA",msa,VA,217967.0,220633.0,225667.0,230000.0,232917.0,226217.0,219550.0,215467.0,212833.0,212800.0,210633.0,214933.0,218300.0,223300.0,228333.0,229317.0,230983.0,226650.0,222667.0,214333.0,210333.0,211667.0,215000.0,218000.0,217083.0,220417.0,224067.0,229983.0,231650.0,230667.0,225333.0,223667.0,222667.0,223000.0,216333.0,211667.0,210000.0,211667.0,216650.0,218333.0,221667.0,218350.0,209466.0,202299.0,198616.0,199117.0,198236.0,196920.0,201620.0,208780.0,217113.0,221847.0,222733.0,221567.0,218833.0,215833.0,211833.0,208500.0,204833.0,206000.0,209333.0,216000.0,224967.0,229967.0,231633.0,221667.0,215000.0,209667.0,206333.0,203000.0,199667.0,202667.0,208500.0,215500.0,224167.0,227000.0,228667.0,222667.0,218000.0,215833.0,214167.0,212333.0,209500.0,211167.0,216500.0,223133.0,229133.0,236633.0,238833.0,237150.0,226467.0,218550.0,215233.0,215900.0,217483.0,217483.0,223333.0,229133.0,235800.0,236633.0,236633.0,232967.0,231267.0,227967.0,226633.0,224750.0,224750.0,226383.0,230883.0,235217.0,241917.0,244333.0,243633.0,237967.0,234300.0,233750.0,232083.0,230750.0,230967.0,234133.0,236633.0,240000.0,246167.0,250300.0,250300.0,244967.0,241667.0,239983.0,236650.0,230817.0,230800.0,231342.0,240508.0,246875.0,256000.0,259900.0,260233.0,258067.0,252500.0,247467.0,243967.0,243967.0,243033.0,245700.0,250667.0,259467.0,264467.0,272150.0,275650.0,281317.0,278667.0,279000.0,276667.0,275000.0,270000.0,270000.0,275667.0,287333.0,297333.0,301667.0,301667.0,296333.0,292000.0,290325.0,289908.0,289242.0,285917.0,288333.0,297500.0,312500.0,322500.0,325000.0,318333.0,311667.0,306667.0,303333.0,300000.0,296833.0,296833.0,302193.0,311027.0,322593.0,334900.0,345900.0
395005,39,"Providence, RI",msa,RI,254667.0,254333.0,257355.0,257355.0,253072.0,245800.0,239133.0,232750.0,225333.0,215667.0,208333.0,209000.0,212333.0,216500.0,220500.0,223833.0,229567.0,226533.0,223200.0,214967.0,210833.0,209167.0,209167.0,208333.0,212333.0,214000.0,220667.0,225000.0,230000.0,230000.0,225000.0,219667.0,215417.0,214083.0,212750.0,210333.0,204167.0,205200.0,212850.0,218683.0,216317.0,210833.0,205833.0,202167.0,194333.0,191833.0,188500.0,190833.0,191000.0,197667.0,205650.0,213483.0,216817.0,208833.0,203333.0,200333.0,202667.0,198000.0,194333.0,192000.0,196667.0,204072.0,217405.0,225072.0,228667.0,222000.0,216000.0,210000.0,207667.0,209333.0,204833.0,204150.0,204150.0,211800.0,221483.0,227150.0,229000.0,223967.0,224300.0,220967.0,219333.0,218333.0,213333.0,214500.0,209667.0,219667.0,229500.0,241000.0,246000.0,241667.0,236667.0,231633.0,229967.0,233300.0,231667.0,233333.0,234000.0,240667.0,248333.0,256167.0,260500.0,258833.0,252000.0,251000.0,247417.0,245750.0,241417.0,242467.0,247717.0,253683.0,265183.0,271600.0,274967.0,270500.0,268500.0,268467.0,267967.0,263783.0,259150.0,262117.0,268300.0,276267.0,283300.0,288367.0,290583.0,287917.0,284517.0,282667.0,278667.0,274250.0,269333.0,272667.0,278750.0,292750.0,301083.0,309417.0,308333.0,306667.0,301667.0,300000.0,296667.0,298000.0,292167.0,296500.0,300367.0,312867.0,317867.0,326000.0,334667.0,343333.0,346667.0,343333.0,340333.0,337833.0,335833.0,338983.0,348150.0,363150.0,377000.0,384167.0,392167.0,393500.0,393000.0,387333.0,382333.0,379000.0,376500.0,378167.0,391500.0,408333.0,423333.0,426667.0,425000.0,421667.0,416667.0,416083.0,409417.0,403250.0,397167.0,396167.0,407333.0,417333.0,435000.0,445000.0
394714,40,"Jacksonville, FL",msa,FL,185900.0,191083.0,195667.0,197150.0,195983.0,190317.0,187667.0,181333.0,177167.0,172667.0,175833.0,173667.0,172333.0,173333.0,177417.0,180750.0,176583.0,169933.0,167433.0,164267.0,162667.0,161200.0,163500.0,166000.0,168267.0,165633.0,165633.0,167000.0,170583.0,168917.0,164817.0,162233.0,159900.0,156300.0,152967.0,152633.0,152315.0,153982.0,157315.0,159000.0,157667.0,154333.0,149667.0,147667.0,145633.0,141967.0,139133.0,138833.0,146617.0,152783.0,161117.0,160667.0,160167.0,154015.0,154515.0,153181.0,153667.0,155500.0,154000.0,157000.0,163333.0,170667.0,178317.0,180650.0,184983.0,178333.0,173333.0,168333.0,170000.0,169983.0,169150.0,172467.0,175150.0,184067.0,189250.0,193250.0,189167.0,184817.0,180817.0,179825.0,181575.0,178908.0,180867.0,180633.0,187967.0,192333.0,198333.0,200167.0,198167.0,191500.0,187333.0,184667.0,187000.0,186000.0,185417.0,185083.0,189417.0,197000.0,203333.0,207000.0,207667.0,202400.0,198733.0,194067.0,195000.0,190000.0,190667.0,193000.0,201333.0,209667.0,215967.0,222633.0,220133.0,215833.0,209167.0,206667.0,208333.0,210000.0,215435.0,219919.0,224919.0,228150.0,233667.0,238333.0,238000.0,232667.0,229667.0,230333.0,230667.0,225667.0,224500.0,226167.0,232833.0,236667.0,241667.0,248000.0,249667.0,249333.0,246000.0,242667.0,238000.0,236433.0,237433.0,240767.0,245333.0,249333.0,254333.0,261000.0,268333.0,271167.0,271833.0,271250.0,273750.0,271450.0,274700.0,279367.0,290000.0,300000.0,311667.0,318333.0,322790.0,323523.0,325857.0,328899.0,329482.0,327948.0,330450.0,342783.0,358650.0,370317.0,378267.0,381933.0,381933.0,373033.0,366033.0,357700.0,353333.0,348333.0,346667.0,348333.0,351667.0,357500.0,368167.0,374833.0
394862,41,"Milwaukee, WI",msa,WI,190800.0,197467.0,199800.0,203333.0,204067.0,198733.0,194733.0,188167.0,185083.0,182417.0,184250.0,186833.0,185833.0,184800.0,186800.0,191133.0,192833.0,190000.0,184167.0,179167.0,181833.0,182667.0,184500.0,179833.0,179483.0,182317.0,187983.0,194633.0,200550.0,198550.0,195250.0,186333.0,184217.0,180050.0,178383.0,173300.0,171617.0,174700.0,181650.0,186833.0,186083.0,182167.0,176667.0,171833.0,169000.0,162833.0,158167.0,156833.0,163667.0,171417.0,179750.0,186583.0,191867.0,186867.0,179867.0,171250.0,165217.0,159217.0,156133.0,161367.0,171000.0,179467.0,190267.0,192633.0,197833.0,190167.0,185167.0,176333.0,173083.0,172417.0,172083.0,174333.0,176667.0,183467.0,192133.0,202100.0,207300.0,202283.0,198317.0,194617.0,192967.0,183883.0,178583.0,177917.0,187667.0,197317.0,208883.0,213883.0,214400.0,208833.0,206833.0,198867.0,195867.0,188867.0,188333.0,190333.0,199333.0,207083.0,214417.0,215417.0,220000.0,219250.0,218400.0,211400.0,203817.0,198667.0,195000.0,199983.0,206650.0,216650.0,223300.0,226633.0,228300.0,223333.0,218233.0,216567.0,215567.0,209967.0,201633.0,202633.0,211167.0,221333.0,231300.0,237567.0,239900.0,233267.0,225917.0,223417.0,217750.0,214333.0,206000.0,213300.0,224967.0,241633.0,248967.0,247300.0,248367.0,245400.0,243400.0,236667.0,232333.0,232033.0,228367.0,232033.0,237667.0,249083.0,254375.0,261042.0,263292.0,254333.0,238333.0,228683.0,225350.0,225517.0,223400.0,232400.0,245900.0,261667.0,274333.0,283750.0,285417.0,282083.0,273333.0,270300.0,262633.0,255967.0,247333.0,251667.0,263333.0,283333.0,303333.0,313333.0,311667.0,303333.0,294650.0,288600.0,280233.0,270900.0,266117.0,270650.0,291967.0,310467.0,327633.0,331667.0
394935,42,"Oklahoma City, OK",msa,OK,109050.0,111383.0,116521.0,117854.0,118854.0,114750.0,112375.0,106375.0,104042.0,105167.0,109833.0,114417.0,114083.0,116083.0,119133.0,123033.0,122817.0,119850.0,116117.0,113000.0,108200.0,106783.0,109783.0,115250.0,118667.0,119250.0,120583.0,120917.0,119333.0,119000.0,115833.0,115833.0,113733.0,116567.0,117867.0,118633.0,117633.0,121667.0,124498.0,127498.0,124831.0,124250.0,122083.0,119750.0,116854.0,116354.0,117521.0,120500.0,124167.0,128583.0,130583.0,130750.0,130667.0,130667.0,130167.0,127667.0,124333.0,123000.0,123333.0,127167.0,129500.0,131667.0,134167.0,137500.0,138667.0,135667.0,131667.0,129000.0,128667.0,128667.0,129333.0,132000.0,134917.0,139917.0,143250.0,146000.0,145459.0,144626.0,142959.0,140833.0,139667.0,138000.0,138667.0,137000.0,140333.0,143667.0,150917.0,152583.0,152583.0,149167.0,147500.0,144266.0,143099.0,144766.0,144667.0,146500.0,146500.0,150500.0,154000.0,156667.0,156000.0,153583.0,150250.0,150067.0,149150.0,149817.0,151000.0,152333.0,155000.0,158000.0,161200.0,161867.0,159867.0,157833.0,154500.0,154167.0,154300.0,155967.0,157467.0,158667.0,160667.0,163500.0,165167.0,168167.0,167000.0,167500.0,167167.0,166000.0,164667.0,163333.0,167167.0,170833.0,174750.0,177083.0,182417.0,183500.0,185333.0,181667.0,181217.0,179550.0,180050.0,178167.0,178667.0,180833.0,186667.0,189833.0,193400.0,196567.0,202900.0,203333.0,204667.0,201333.0,199333.0,196333.0,196750.0,202083.0,207083.0,212667.0,217167.0,220500.0,219500.0,217000.0,217000.0,217083.0,216750.0,215083.0,216667.0,221667.0,226667.0,235417.0,240417.0,242583.0,242167.0,240500.0,241333.0,239333.0,232667.0,227167.0,224167.0,230833.0,238333.0,246667.0,251667.0,256667.0
395012,43,"Raleigh, NC",msa,NC,178000.0,182167.0,186500.0,192333.0,193000.0,186500.0,183333.0,175667.0,174000.0,172833.0,176167.0,181167.0,178833.0,178833.0,176333.0,181300.0,182800.0,179967.0,176167.0,173333.0,173483.0,176633.0,174633.0,177150.0,179000.0,185167.0,193667.0,195833.0,195583.0,190583.0,187083.0,188167.0,185500.0,186500.0,183667.0,184000.0,181500.0,183833.0,189083.0,192250.0,191083.0,182883.0,178050.0,177133.0,177417.0,174083.0,170083.0,173417.0,181833.0,190083.0,193417.0,192667.0,190500.0,184167.0,181500.0,182667.0,184000.0,184000.0,179333.0,181000.0,185333.0,192667.0,196000.0,198667.0,200333.0,197917.0,196250.0,189917.0,190000.0,185917.0,186417.0,188917.0,193667.0,202833.0,208833.0,213833.0,209167.0,203667.0,198667.0,198333.0,195000.0,193000.0,191917.0,201250.0,207250.0,217583.0,224750.0,229417.0,226833.0,218000.0,214333.0,211000.0,212667.0,211667.0,213167.0,214833.0,220167.0,227000.0,236000.0,238000.0,237167.0,231500.0,229167.0,226667.0,225333.0,227000.0,227000.0,231667.0,238333.0,246667.0,252000.0,253667.0,253667.0,248333.0,246000.0,243833.0,243833.0,244500.0,250083.0,256750.0,263417.0,266667.0,271760.0,272093.0,268760.0,264333.0,258983.0,259483.0,257150.0,256500.0,256000.0,260967.0,269133.0,275800.0,280833.0,284667.0,285750.0,282417.0,279400.0,275983.0,276817.0,272833.0,275167.0,279333.0,289083.0,291417.0,291083.0,293667.0,301333.0,308333.0,311667.0,313333.0,315000.0,313333.0,315000.0,320167.0,333500.0,347167.0,363667.0,373833.0,380333.0,382000.0,385167.0,391667.0,393333.0,393500.0,390167.0,398500.0,413333.0,430000.0,442500.0,445233.0,440233.0,426066.0,416667.0,410500.0,404667.0,398000.0,395167.0,396333.0,401333.0,412000.0,428333.0,441667.0
394849,44,"Memphis, TN",msa,TN,130717.0,134975.0,136808.0,138225.0,137250.0,134250.0,129583.0,125967.0,123950.0,123250.0,122617.0,123300.0,128833.0,133750.0,139750.0,141250.0,140083.0,138733.0,137067.0,134983.0,130725.0,128025.0,125858.0,128467.0,131133.0,135967.0,136800.0,135167.0,134492.0,135292.0,133625.0,131633.0,126667.0,123000.0,124667.0,124667.0,129000.0,125833.0,130417.0,129750.0,132917.0,130500.0,128834.0,125667.0,124167.0,122500.0,122583.0,122517.0,129683.0,131100.0,136750.0,135750.0,135083.0,130333.0,126000.0,122000.0,118800.0,118300.0,119633.0,119633.0,123300.0,131967.0,141167.0,147833.0,147500.0,145000.0,139667.0,138000.0,135167.0,133000.0,130500.0,133333.0,137500.0,142667.0,148000.0,152333.0,151000.0,146967.0,140967.0,135633.0,133000.0,129667.0,133667.0,134667.0,142383.0,147383.0,154383.0,154250.0,152583.0,148383.0,144450.0,142783.0,140317.0,138733.0,136900.0,136900.0,142333.0,148250.0,157250.0,161417.0,162470.0,157470.0,154137.0,151000.0,150317.0,143983.0,142067.0,142050.0,150050.0,156633.0,165000.0,170000.0,170667.0,166133.0,161967.0,160300.0,159800.0,157967.0,153967.0,154633.0,159133.0,170800.0,177000.0,181833.0,176800.0,174033.0,170667.0,170033.0,167583.0,162616.0,163249.0,164967.0,173233.0,181600.0,191533.0,197567.0,194233.0,187600.0,181633.0,179933.0,180600.0,178933.0,181050.0,183717.0,194383.0,200533.0,207233.0,209900.0,214233.0,217567.0,219233.0,218333.0,215000.0,208080.0,204747.0,207747.0,215667.0,225967.0,236967.0,244300.0,246333.0,242300.0,243633.0,246300.0,248000.0,239433.0,234433.0,236100.0,246500.0,257983.0,266817.0,271983.0,270500.0,264317.0,256650.0,248317.0,239667.0,232300.0,233967.0,238300.0,250000.0,259983.0,270117.0,278450.0
395022,45,"Richmond, VA",msa,VA,204000.0,211833.0,217833.0,222027.0,222193.0,212193.0,204333.0,196000.0,199000.0,199998.0,198915.0,196232.0,195067.0,201817.0,206167.0,207908.0,204742.0,198825.0,196583.0,192417.0,193983.0,192317.0,190567.0,188250.0,191583.0,197783.0,201117.0,208450.0,214000.0,210333.0,201333.0,191500.0,190500.0,188833.0,185167.0,186500.0,188167.0,191933.0,195229.0,198563.0,202296.0,195667.0,186625.0,177625.0,178458.0,174167.0,172500.0,171658.0,181292.0,189125.0,198217.0,205367.0,205200.0,197783.0,186000.0,185000.0,185000.0,185333.0,182567.0,183900.0,188233.0,194333.0,203000.0,208333.0,211633.0,204958.0,199208.0,191075.0,191750.0,190833.0,190000.0,190983.0,193983.0,202217.0,210567.0,214233.0,216000.0,207333.0,202000.0,194983.0,196983.0,196533.0,196217.0,197550.0,201650.0,211983.0,216233.0,222250.0,220750.0,213500.0,207500.0,201667.0,203948.0,202448.0,201948.0,202333.0,208567.0,216400.0,225400.0,228650.0,229650.0,222983.0,218167.0,216500.0,214417.0,211083.0,208333.0,212083.0,220550.0,226633.0,233300.0,237458.0,238625.0,233533.0,224408.0,221017.0,222775.0,224425.0,223317.0,224967.0,231617.0,238283.0,243300.0,246333.0,246333.0,239650.0,234233.0,231567.0,229917.0,229083.0,226917.0,234833.0,241417.0,251250.0,256333.0,259667.0,261333.0,255000.0,250000.0,245667.0,248667.0,247333.0,245000.0,245133.0,253133.0,262050.0,266167.0,271167.0,273917.0,278333.0,278333.0,278333.0,276838.0,273505.0,274838.0,277583.0,284250.0,291250.0,300000.0,306833.0,311833.0,310167.0,307250.0,304008.0,302342.0,301758.0,300200.0,308533.0,320200.0,336667.0,345000.0,350000.0,348333.0,341667.0,335000.0,331667.0,330000.0,326667.0,327667.0,332667.0,342642.0,351642.0,359975.0,365000.0
394807,46,"Louisville, KY",msa,KY,132150.0,133783.0,137117.0,140024.0,141057.0,138624.0,137550.0,131300.0,128567.0,124917.0,125667.0,127500.0,131250.0,135417.0,138083.0,140333.0,139667.0,139650.0,135983.0,133150.0,131167.0,130800.0,132883.0,134883.0,136583.0,140000.0,141250.0,146217.0,148550.0,146833.0,142700.0,140300.0,139683.0,138667.0,137067.0,138483.0,139000.0,141000.0,142417.0,148917.0,148045.0,146329.0,140229.0,137433.0,134733.0,134667.0,134667.0,137583.0,139917.0,143250.0,144667.0,145000.0,143333.0,142667.0,141417.0,141850.0,140250.0,136000.0,131282.0,131016.0,133482.0,141100.0,146967.0,152500.0,151817.0,149817.0,145650.0,143667.0,139000.0,137333.0,134833.0,135500.0,137301.0,142051.0,149051.0,153583.0,155667.0,152000.0,149000.0,144000.0,142417.0,141750.0,143417.0,146000.0,149083.0,157083.0,163742.0,167658.0,164325.0,159000.0,155667.0,152633.0,152933.0,152267.0,150633.0,150000.0,152667.0,159333.0,165667.0,171333.0,172967.0,170633.0,166633.0,165000.0,162667.0,160333.0,158483.0,160650.0,164317.0,169533.0,176333.0,181200.0,179833.0,175967.0,172767.0,172067.0,170300.0,167300.0,167317.0,167983.0,172317.0,177667.0,184333.0,189500.0,187833.0,181867.0,177333.0,176417.0,179050.0,177417.0,176667.0,176500.0,179833.0,187533.0,196033.0,202700.0,202167.0,197133.0,192133.0,188267.0,188267.0,184833.0,185450.0,187233.0,194000.0,198602.0,203852.0,212185.0,219667.0,221000.0,217667.0,216000.0,212667.0,209833.0,207167.0,209667.0,214800.0,219967.0,226967.0,234667.0,237800.0,238300.0,234967.0,234167.0,232500.0,227333.0,224833.0,223417.0,231917.0,240417.0,251083.0,254417.0,256583.0,254000.0,252333.0,248333.0,242667.0,235333.0,232000.0,234333.0,240000.0,246667.0,255000.0,261667.0
394910,47,"New Orleans, LA",msa,LA,165833.0,168500.0,168917.0,174733.0,175400.0,175317.0,170333.0,166167.0,167333.0,161633.0,162050.0,159883.0,163550.0,164967.0,168717.0,174667.0,174667.0,169917.0,165667.0,162250.0,160917.0,157583.0,160000.0,160000.0,162333.0,162333.0,165650.0,168317.0,169967.0,166650.0,168150.0,168167.0,169833.0,163333.0,158677.0,156677.0,157610.0,160933.0,164600.0,166667.0,164667.0,161333.0,158167.0,158167.0,154833.0,152333.0,149667.0,151500.0,155608.0,159942.0,160942.0,162833.0,161167.0,160667.0,157333.0,155933.0,156933.0,161267.0,157667.0,154500.0,154833.0,164800.0,173967.0,177300.0,174000.0,170000.0,165333.0,164000.0,164000.0,159667.0,159733.0,159400.0,162483.0,167750.0,170345.0,174928.0,171262.0,169400.0,166067.0,166233.0,168833.0,165410.0,164910.0,164910.0,171667.0,178333.0,179667.0,183000.0,179000.0,176667.0,171633.0,170633.0,174200.0,173233.0,175567.0,173667.0,177833.0,185167.0,189500.0,193000.0,188333.0,186483.0,182817.0,184483.0,183333.0,183000.0,179667.0,179333.0,178983.0,185650.0,192317.0,200000.0,196667.0,193167.0,189333.0,189000.0,193833.0,194333.0,195750.0,191083.0,192083.0,196000.0,203417.0,209083.0,208417.0,204333.0,198800.0,197800.0,199683.0,199133.0,199133.0,197217.0,200633.0,205633.0,214667.0,219000.0,219000.0,212422.0,208755.0,206422.0,207000.0,207333.0,206667.0,207333.0,210667.0,216667.0,223000.0,228000.0,229833.0,229817.0,229817.0,231650.0,231667.0,230000.0,230000.0,235333.0,244167.0,251667.0,259667.0,263333.0,263167.0,263167.0,262333.0,260583.0,255583.0,257250.0,264000.0,269609.0,274609.0,282276.0,290333.0,286500.0,276500.0,266167.0,265750.0,267417.0,269083.0,263667.0,258667.0,254000.0,258667.0,267183.0,278350.0,283333.0
395053,48,"Salt Lake City, UT",msa,UT,231300.0,234300.0,236000.0,237667.0,235250.0,232250.0,230583.0,228333.0,226667.0,227000.0,227000.0,228667.0,224333.0,225500.0,225500.0,225400.0,224233.0,219950.0,217050.0,210383.0,210500.0,211417.0,213083.0,208917.0,205917.0,203250.0,210400.0,216233.0,222233.0,218483.0,212050.0,205383.0,202567.0,198917.0,193517.0,189600.0,185767.0,186917.0,188583.0,194050.0,194800.0,188467.0,183500.0,179070.0,179736.0,175153.0,176367.0,176700.0,186250.0,192967.0,198383.0,195750.0,196417.0,195333.0,199667.0,200650.0,203067.0,201983.0,204688.0,206338.0,212754.0,219267.0,230200.0,236533.0,237333.0,233408.0,226492.0,222708.0,222633.0,222243.0,222659.0,222659.0,224967.0,229000.0,233108.0,238108.0,239108.0,238063.0,236230.0,234530.0,235133.0,235283.0,231983.0,232650.0,234873.0,246506.0,254506.0,259883.0,257250.0,254917.0,251667.0,253000.0,250450.0,247783.0,245283.0,247833.0,257333.0,265833.0,274167.0,278000.0,278667.0,275333.0,271967.0,269967.0,271475.0,274175.0,274175.0,279000.0,286685.0,297019.0,304019.0,303633.0,304300.0,300300.0,300833.0,301833.0,300625.0,300092.0,300333.0,309542.0,314908.0,323667.0,327833.0,334167.0,332000.0,328500.0,327333.0,327000.0,323500.0,321633.0,323133.0,326967.0,332667.0,340333.0,351983.0,357650.0,356667.0,355017.0,351683.0,352500.0,352500.0,354167.0,356667.0,362250.0,367250.0,370583.0,375000.0,382167.0,389417.0,392750.0,393917.0,396667.0,401667.0,403333.0,413333.0,423950.0,443950.0,460617.0,480000.0,493333.0,496667.0,498333.0,495000.0,500667.0,498967.0,505633.0,513300.0,530333.0,551250.0,566250.0,574250.0,561500.0,550167.0,541833.0,539067.0,528733.0,505400.0,494400.0,489400.0,504433.0,507950.0,524950.0,530583.0,546583.0
